frames,no_epsilon_z,no_epsilon_rnd,local,simple,normal
291500.0,13653,18110,11356,13335,13867.0
292000.0,13665,18119,11378,13362,13886.0
292500.0,13681,18129,11405,13373,13902.0
293000.0,13696,18141,11427,13389,13911.0
293500.0,13711,18153,11439,13400,13936.0
294000.0,13720,18166,11457,13425,13955.0
294500.0,13729,18184,11470,13442,13980.0
295000.0,13741,18190,11492,13451,13998.0
295500.0,13746,18202,11509,13463,14014.0
296000.0,13761,18213,11535,13476,14039.0
296500.0,13782,18227,11558,13494,14074.0
297000.0,13793,18245,11577,13512,14095.0
297500.0,13802,18255,11600,13528,14121.0
298000.0,13814,18266,11621,13541,14148.0
298500.0,13828,18279,11640,13550,14173.0
299000.0,13845,18293,11661,13564,14216.0
299500.0,13854,18310,11672,13582,14242.0
300000.0,13862,18326,11687,13597,14265.0
300500.0,13875,18337,11705,13606,14282.0
301000.0,13890,18344,11727,13617,14314.0
301500.0,13899,18351,11742,13633,14322.0
302000.0,13908,18362,11758,13655,14339.0
302500.0,13918,18370,11773,13671,14362.0
303000.0,13930,18385,11782,13690,14388.0
303500.0,13947,18395,11804,13699,14420.0
304000.0,13957,18404,11816,13715,14443.0
304500.0,13972,18413,11831,13736,14456.0
305000.0,13980,18424,11848,13751,14478.0
305500.0,13998,18434,11871,13763,14502.0
306000.0,14007,18446,11888,13776,14515.0
306500.0,14018,18455,11917,13791,14529.0
307000.0,14023,18466,11934,13803,14545.0
307500.0,14034,18474,11949,13815,14563.0
308000.0,14047,18490,11965,13828,14576.0
308500.0,14068,18501,11992,13840,14587.0
309000.0,14077,18507,12012,13852,14604.0
309500.0,14093,18524,12025,13861,14636.0
310000.0,14102,18531,12040,13877,14654.0
310500.0,14110,18546,12049,13883,14678.0
311000.0,14121,18559,12066,13894,14689.0
311500.0,14130,18569,12087,13903,14704.0
312000.0,14138,18578,12108,13914,14732.0
312500.0,14148,18594,12122,13932,14762.0
313000.0,14159,18604,12137,13950,14772.0
313500.0,14168,18611,12147,13963,14789.0
314000.0,14178,18622,12157,13968,14816.0
314500.0,14187,18628,12170,13977,14831.0
315000.0,14197,18639,12184,13989,14850.0
