frames,no_epsilon_rnd,no_epsilon_z,local,normal,simple
90500.0,-1.1641532182693481e-10,1.1641532182693481e-10,7.566995918750763e-10,6.984919309616089e-10,1.1059455573558807e-09
91000.0,-6.111804395914078e-10,-8.731149137020111e-10,1.076841726899147e-09,1.280568540096283e-09,5.820766091346741e-10
91500.0,1.7462298274040222e-10,4.656612873077393e-10,2.6193447411060333e-10,-1.6298145055770874e-09,1.5133991837501526e-09
92000.0,-1.1496013030409813e-09,2.3283064365386963e-10,1.280568540096283e-09,1.7462298274040222e-10,
92500.0,-3.055902197957039e-10,-6.984919309616089e-10,4.147295840084553e-10,-4.0745362639427185e-10,
93000.0,6.111804395914078e-10,5.820766091346741e-11,9.604264050722122e-10,6.111804395914078e-10,-1.8917489796876907e-10
93500.0,-1.57160684466362e-09,-3.2014213502407074e-10,2.9103830456733704e-10,4.656612873077393e-10,1.3969838619232178e-09
94000.0,-3.4924596548080444e-10,3.4924596548080444e-10,3.4924596548080444e-10,-2.0954757928848267e-09,-8.149072527885437e-10
94500.0,3.4924596548080444e-10,5.820766091346741e-10,-1.1641532182693481e-10,1.1641532182693481e-10,1.3242242857813835e-09
95000.0,1.8917489796876907e-10,9.022187441587448e-10,8.440110832452774e-10,-2.4883775040507317e-09,-8.585629984736443e-10
95500.0,-3.2014213502407074e-10,8.731149137020111e-10,2.6193447411060333e-10,-2.9103830456733704e-10,-4.656612873077393e-10
96000.0,5.820766091346741e-11,-5.238689482212067e-10,9.458744898438454e-10,9.022187441587448e-10,2.3283064365386963e-10
96500.0,-1.1059455573558807e-09,-9.313225746154785e-10,-6.984919309616089e-10,6.984919309616089e-10,-5.820766091346741e-11
97000.0,4.656612873077393e-10,2.3283064365386963e-10,-1.3242242857813835e-09,6.402842700481415e-10,1.1641532182693481e-10
97500.0,9.89530235528946e-10,7.130438461899757e-10,2.3283064365386963e-10,-4.656612873077393e-10,-1.1641532182693481e-09
98000.0,,-2.3283064365386963e-10,1.3969838619232178e-09,-1.7462298274040222e-10,-5.093170329928398e-10
98500.0,-2.3283064365386963e-10,3.4924596548080444e-10,-1.8917489796876907e-09,-1.7462298274040222e-09,5.820766091346741e-10
99000.0,-4.656612873077393e-10,7.566995918750763e-10,3.4924596548080444e-10,-3.4924596548080444e-10,2.9976945370435715e-09
99500.0,-4.0745362639427185e-10,4.656612873077393e-10,8.003553375601768e-10,2.9103830456733704e-10,-1.979060471057892e-09
100000.0,-4.94765117764473e-10,1.9208528101444244e-09,3.7834979593753815e-10,-1.3096723705530167e-09,-1.0477378964424133e-09
100500.0,,-6.984919309616089e-10,2.9103830456733704e-11,4.20550350099802e-09,5.820766091346741e-10
101000.0,5.820766091346741e-10,-2.3283064365386963e-10,-5.238689482212067e-10,-4.656612873077393e-10,-3.4924596548080444e-10
101500.0,8.512870408594608e-10,-4.0745362639427185e-10,1.0040821507573128e-09,-1.862645149230957e-09,1.1641532182693481e-09
102000.0,6.402842700481415e-10,,-2.9103830456733704e-10,2.3283064365386963e-09,3.4924596548080444e-10
102500.0,-4.1109160520136356e-10,-1.2660166248679161e-09,-1.1641532182693481e-10,-6.984919309616089e-10,2.735760062932968e-09
103000.0,1.4551915228366852e-10,2.9103830456733704e-10,-5.238689482212067e-10,1.0186340659856796e-10,2.0372681319713593e-10
103500.0,-2.6193447411060333e-10,-3.637978807091713e-10,-1.3969838619232178e-09,2.6775524020195007e-09,-2.561137080192566e-09
104000.0,2.473825588822365e-10,-5.820766091346741e-11,4.656612873077393e-10,4.656612873077393e-10,8.149072527885437e-10
104500.0,-6.984919309616089e-10,6.984919309616089e-10,2.3283064365386963e-09,4.656612873077393e-10,1.6589183360338211e-09
105000.0,,-6.83940015733242e-10,3.7834979593753815e-10,-5.384208634495735e-10,-4.0745362639427185e-10
105500.0,5.820766091346741e-10,-2.9103830456733704e-11,5.820766091346741e-11,1.3387762010097504e-09,-9.313225746154785e-10
106000.0,-2.546585164964199e-10,1.4551915228366852e-09,-6.402842700481415e-10,-5.820766091346741e-10,-9.094947017729282e-10
106500.0,1.7462298274040222e-10,-4.656612873077393e-10,-2.852175384759903e-09,-1.8044374883174896e-09,-1.4551915228366852e-10
107000.0,,7.421476766467094e-10,4.0745362639427185e-10,2.3283064365386963e-10,-1.1641532182693481e-10
107500.0,2.3283064365386963e-10,-5.820766091346741e-10,-2.270098775625229e-09,1.5133991837501526e-09,3.2014213502407074e-10
108000.0,-1.1641532182693481e-10,2.6193447411060333e-10,3.725290298461914e-09,-6.111804395914078e-10,-9.313225746154785e-10
108500.0,1.280568540096283e-09,-2.3283064365386963e-10,-2.3283064365386963e-10,-6.402842700481415e-10,-7.275957614183426e-10
