frames,no_epsilon_rnd,no_epsilon_z,local,normal,simple
129500.0,1705266469.691371,1705192036.5061245,1704822122.152617,1704498465.6023185,1704421559.284336
130000.0,1705266476.8148723,1705192044.9497185,1704822128.334617,1704498471.8048167,1704421565.880835
130500.0,1705266485.3248727,1705192055.5046253,1704822135.6521194,1704498479.2703176,1704421573.7388337
131000.0,1705266492.586373,1705192064.3206258,1704822141.836117,1704498485.6118155,1704421580.1738348
131500.0,1705266500.0323713,1705192073.1216269,1704822148.0416176,1704498492.0508156,1704421586.6818352
132000.0,1705266507.1798723,1705192082.1886265,1704822154.2721183,1704498498.801316,1704421593.3258348
132500.0,1705266514.1518722,1705192090.9006262,1704822160.5006173,1704498505.4913163,1704421600.0898337
133000.0,1705266521.355373,1705192099.0536244,1704822166.6846173,1704498511.8743184,1704421606.6723366
133500.0,1705266528.3728724,1705192107.285625,1704822172.903618,1704498518.4193184,1704421613.152835
134000.0,1705266535.4613717,1705192115.5056245,1704822179.218119,1704498524.9328182,1704421619.8068347
134500.0,1705266542.7613702,1705192124.3051245,1704822185.453117,1704498531.931818,1704421626.411337
135000.0,1705266549.8598711,1705192132.287125,1704822191.6621168,1704498539.2858174,1704421633.2033353
135500.0,1705266558.1398697,1705192141.622624,1704822199.0797095,1704498548.0733156,1704421641.0343366
136000.0,1705266565.7623718,1705192149.3456266,1704822205.2571182,1704498555.5343156,1704421647.4948347
136500.0,1705266572.9593706,1705192158.1311257,1704822211.444117,1704498562.6478157,1704421654.2008338
137000.0,1705266580.10587,1705192167.216624,1704822217.6106184,1704498569.3438175,1704421660.8063352
137500.0,1705266587.1103709,1705192176.1941242,1704822223.770617,1704498576.1413164,1704421667.349334
138000.0,1705266594.2923713,1705192185.4566257,1704822229.9536178,1704498582.7413173,1704421673.8328345
138500.0,1705266601.3658693,1705192194.8891258,1704822236.1471195,1704498589.3468165,1704421680.3338387
139000.0,1705266608.5893724,1705192203.6172185,1704822242.322618,1704498595.8623154,1704421686.7873335
139500.0,1705266615.7403727,1705192212.5281255,1704822248.706618,1704498602.5583177,1704421693.418836
140000.0,1705266622.8463705,1705192220.3861248,1704822254.952617,1704498609.0808156,1704421700.171923
140500.0,1705266631.676372,1705192229.4671261,1704822262.2886193,1704498616.8638172,1704421708.9663336
141000.0,1705266638.8028724,1705192237.4801254,1704822268.4011173,1704498623.3558168,1704421715.8578331
